morador,numerocontrole,Bloco,DT_VISITA,DT_TERMINO,TEMPO_TOTAL_ENTREV,Idade,Pais,Estado,Cidade,Bairro_BH,Regiao_BH,T_pernoite,T_qtpernoite,T_hospedagem,T_transp,T_motivo,T_outromoivo,Dias_carnaval,Gasto_total,T_Hospedagem,Alimentacao,T_Atrativos_passeios,Transporte_interno,Compras,Ingressos,Outros,Total,Qtd_pessoas_gasto,Fonte_carnaval,Participou_anosanteriores,Evolucao,Motivo,Expectativas,Aval_geral,Aval_banheiros,Aval_seguranca,Aval_precos,Proxima_edicao,Motivo_nao,Blocos_de_Rua,Escola_samba_caricato,Eventos_privados,Palcos,T_visita_amigos,T_citytour,T_visitacultural,T_compras,T_gastronomia,Principal_patrocinador,Outr_patrocinador,Genero,Esclaridade,Estado_civil,Faixa_renda
Morador,1559,Bloco Despedida de Carnaval,14/02/2018 10:43,14/02/2018 10:48,0:05:34,20,Brasil,Minas Gerais,Sabara,NA,NA,NA,NA,NA,NA,NA,NA,6,150,NA,150,NA,,,,,150,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Superou,8,9,6,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,Prefeitura,Feminino,Ensino superior incompleto,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1560,Bloco Despedida de Carnaval,14/02/2018 10:43,14/02/2018 10:50,0:07:17,30,Brasil,Minas Gerais,Belo Horizonte,Santa Maria,Noroeste,NA,NA,NA,NA,NA,NA,6,550,NA,200,NA,100,250,,,550,1,Outro,Sim,Melhorou,,Atendeu plenamente,7,8,8,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Feminino,Ensino superior completo,Solteiro (a),"de 5 a 6 salarios (R$ 4686,00 – R$ 5724,00)"
Morador,1561,Bloco Despedida de Carnaval,14/02/2018 10:50,14/02/2018 10:55,0:04:51,18,Brasil,Minas Gerais,Belo Horizonte,Nao respondeu,Nao respondeu,NA,NA,NA,NA,NA,NA,6,210,NA,200,NA,,10,,,210,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Nao,,,Atendeu plenamente,7,9,10,9,Sim,,Sim,Sim,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,,Feminino,Ensino superior incompleto,Solteiro (a),"de 9 a 10 salarios (R$ 8434,00 – R$ 9540,00)"
Morador,1562,Bloco Despedida de Carnaval,14/02/2018 10:50,14/02/2018 10:55,0:04:19,34,Brasil,Minas Gerais,Contagem,NA,NA,NA,NA,NA,NA,NA,NA,5,420,NA,150,NA,60,180,30,,420,1,Jornais/Revistas,Sim,"Nem melhorou, nem piorou",,Atendeu plenamente,2,4,6,8,Sim,,Sim,Nao,Sim,Nao,NA,NA,NA,NA,NA,Nao sabe,,Masculino,Ensino tecnico,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1563,Bloco Despedida de Carnaval,14/02/2018 10:51,14/02/2018 10:57,0:06:01,33,Brasil,Minas Gerais,Belo Horizonte,Sion,Centro sul,NA,NA,NA,NA,NA,NA,6,100,NA,100,NA,,,,,100,1,Jornais/Revistas,Sim,Melhorou,,Superou,5,6,7,8,Nao,Falta de infraestrutura,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,Prefeitura,Masculino,Pos – Graduaçao – Mestrado,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1564,Bloco Despedida de Carnaval,14/02/2018 10:52,14/02/2018 10:57,0:04:41,21,Brasil,Minas Gerais,Belo Horizonte,Gloria,Noroeste,NA,NA,NA,NA,NA,NA,1,30,NA,20,NA,10,,,,30,1,Internet (site),Sim,Melhorou,,Atendeu plenamente,6,6,6,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Feminino,Ensino superior incompleto,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1565,Bloco Despedida de Carnaval,14/02/2018 10:58,14/02/2018 11:03,0:05:07,30,Brasil,Minas Gerais,Belo Horizonte,Caiçaras,Noroeste,NA,NA,NA,NA,NA,NA,5,600,NA,400,NA,150,50,,,600,1,Amigos/Familiares,Sim,Melhorou,,Superou,3,7,6,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Masculino,Ensino superior completo,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1566,Bloco Despedida de Carnaval,14/02/2018 11:03,14/02/2018 11:09,0:05:28,34,Brasil,Minas Gerais,Contagem,NA,NA,NA,NA,NA,NA,NA,NA,3,150,NA,107,NA,43,,,,150,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,"Nem melhorou, nem piorou",,Atendeu plenamente,4,7,7,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Casado (a),"de 5 a 6 salarios (R$ 4686,00 – R$ 5724,00)"
Morador,1567,Bloco Despedida de Carnaval,14/02/2018 11:04,14/02/2018 11:12,0:08:18,31,Brasil,Minas Gerais,Belo Horizonte,Cabana do Pai Tomas,Oeste,NA,NA,NA,NA,NA,NA,1,70,NA,30,NA,40,,,,70,2,Outro,Nao,,,Superou,10,10,10,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1568,Bloco Despedida de Carnaval,14/02/2018 11:05,14/02/2018 11:11,0:06:48,26,Brasil,Minas Gerais,Belo Horizonte,Novo Ouro Preto,Pampulha,NA,NA,NA,NA,NA,NA,4,354,NA,70,NA,30,100,154,,354,1,Amigos/Familiares,Sim,"Nem melhorou, nem piorou",,Atendeu plenamente,10,7,9,9,Sim,,Sim,Nao,Sim,Nao,NA,NA,NA,NA,NA,Skol,,Feminino,Ensino superior incompleto,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1569,Bloco Despedida de Carnaval,14/02/2018 11:06,14/02/2018 11:11,0:04:40,21,Brasil,Minas Gerais,Belo Horizonte,Prado,Oeste,NA,NA,NA,NA,NA,NA,6,600,NA,480,NA,120,,,,600,1,Internet (site),Sim,Melhorou,,Atendeu plenamente,1,10,5,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Amstel,Skol,Masculino,Ensino superior incompleto,Solteiro (a),"de 9 a 10 salarios (R$ 8434,00 – R$ 9540,00)"
Morador,1570,Bloco Despedida de Carnaval,14/02/2018 11:09,14/02/2018 11:15,0:05:28,27,Brasil,Minas Gerais,Belo Horizonte,Santo Antonio,Centro sul,NA,NA,NA,NA,NA,NA,3,200,NA,160,NA,40,,,,200,1,Amigos/Familiares,Sim,Melhorou,,Atendeu plenamente,3,9,7,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,Skol,Masculino,Ensino superior completo,Solteiro (a),"de 1 a 2 salarios (R$ 954,00 – R$ 1908,00)"
Morador,1571,Bloco Despedida de Carnaval,14/02/2018 11:12,14/02/2018 11:17,0:05:22,39,Brasil,Minas Gerais,Belo Horizonte,Sao Joao Batista,Venda Nova,NA,NA,NA,NA,NA,NA,6,330,NA,240,NA,50,40,,,330,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Atendeu plenamente,6,6,2,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,,Masculino,Pos – Graduaçao – Especializaçao,Solteiro (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1572,Bloco Despedida de Carnaval,14/02/2018 11:15,14/02/2018 11:21,0:05:25,26,Brasil,Minas Gerais,Belo Horizonte,Lourdes,Centro sul,NA,NA,NA,NA,NA,NA,6,450,NA,150,NA,250,,50,,450,2,Internet (site),Sim,Melhorou,,Atendeu plenamente,4,9,6,8,Sim,,Sim,Nao,Sim,Nao,NA,NA,NA,NA,NA,Skol,Amstel,Feminino,Ensino superior incompleto,Solteiro (a),"Acima de 10 salarios (acima de R$ 9540,00)"
Morador,1573,Bloco Despedida de Carnaval,14/02/2018 11:16,14/02/2018 11:23,0:06:59,22,Brasil,Minas Gerais,Belo Horizonte,Sao Lucas,Leste,NA,NA,NA,NA,NA,NA,4,150,NA,140,NA,10,,,,150,1,Amigos/Familiares,Sim,Melhorou,,Atendeu em parte,7,10,5,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,Skol,Feminino,Ensino medio completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1574,Bloco Despedida de Carnaval,14/02/2018 11:18,14/02/2018 11:25,0:06:04,31,Brasil,Minas Gerais,Belo Horizonte,Centro,Centro sul,NA,NA,NA,NA,NA,NA,6,510,NA,400,NA,,50,60,,510,1,Internet (site),Sim,Melhorou,,Superou,9,10,9,10,Sim,,Sim,Sim,Sim,Nao,NA,NA,NA,NA,NA,Skol,Uber,Masculino,Ensino superior completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1575,Bloco Despedida de Carnaval,14/02/2018 11:21,14/02/2018 11:27,0:06:11,18,Brasil,Minas Gerais,Belo Horizonte,Joao Pinheiro,Noroeste,NA,NA,NA,NA,NA,NA,3,100,NA,70,NA,30,,,,100,1,Amigos/Familiares,Nao,,,Superou,3,8,7,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Solteiro (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1576,Bloco Despedida de Carnaval,14/02/2018 11:21,14/02/2018 11:28,0:06:40,34,Brasil,Minas Gerais,Belo Horizonte,Lagoa,Venda Nova,NA,NA,NA,NA,NA,NA,2,70,NA,30,NA,20,,,20,70,1,Internet (site),Sim,Melhorou,,Atendeu em parte,4,6,5,6,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,,Masculino,Ensino superior completo,Casado (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1577,Bloco Despedida de Carnaval,14/02/2018 11:26,14/02/2018 11:31,0:05:30,30,Brasil,Minas Gerais,Belo Horizonte,Centro,Centro sul,NA,NA,NA,NA,NA,NA,4,300,NA,250,NA,,50,,,300,2,Internet (site),Sim,"Nem melhorou, nem piorou",,Atendeu plenamente,8,8,6,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,Prefeitura,Feminino,Ensino superior completo,Solteiro (a),Nao respondeu
Visitantes,1578,Bloco Despedida de Carnaval,14/02/2018 11:28,14/02/2018 11:41,0:13:11,27,Brasil,Minas Gerais,Barra Longa,NA,NA,Sim,5,Casa de Amigos/Parentes,onibus rodoviario,Sim,NA,6,910,,360,100,50,400,,,910,1,Outro,Sim,Melhorou,,Superou,3,5,8,10,Sim,,Sim,Nao,Sim,Nao,Sim,Nao,Nao,Nao,Nao,Outro,Prefeitura,Feminino,Pos – Graduaçao – Doutorado,Solteiro (a),"Acima de 10 salarios (acima de R$ 9540,00)"
Morador,1579,Bloco Despedida de Carnaval,14/02/2018 11:30,14/02/2018 11:38,0:08:01,28,Brasil,Minas Gerais,Belo Horizonte,Salgado Filho,Oeste,NA,NA,NA,NA,NA,NA,6,150,NA,100,NA,50,,,,150,1,Outro,Sim,Piorou,Outro   Blocos acabaram cedo,Atendeu em parte,5,3,8,7,Sim,,Sim,Sim,Nao,Sim,NA,NA,NA,NA,NA,Nao sabe,,Masculino,Ensino superior completo,Solteiro (a),"Acima de 10 salarios (acima de R$ 9540,00)"
Morador,1580,Bloco Despedida de Carnaval,14/02/2018 11:32,14/02/2018 11:37,0:05:18,21,Brasil,Minas Gerais,Belo Horizonte,Santa Lucia,Centro sul,NA,NA,NA,NA,NA,NA,5,425,NA,200,NA,75,150,,,425,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Atendeu plenamente,8,8,10,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,Uber,Feminino,Ensino superior incompleto,Solteiro (a),"Acima de 10 salarios (acima de R$ 9540,00)"
Morador,1581,Bloco Despedida de Carnaval,14/02/2018 11:37,14/02/2018 11:44,0:06:41,29,Brasil,Minas Gerais,Belo Horizonte,Santa Efigenia,Leste,NA,NA,NA,NA,NA,NA,6,610,NA,300,NA,120,160,30,,610,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Superou,8,10,10,10,Sim,,Sim,Nao,Sim,Nao,NA,NA,NA,NA,NA,Prefeitura,,Feminino,Ensino superior completo,Solteiro (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1582,Bloco Despedida de Carnaval,14/02/2018 11:39,14/02/2018 11:46,0:07:41,27,Brasil,Minas Gerais,Belo Horizonte,Jardim America,Oeste,NA,NA,NA,NA,NA,NA,6,300,NA,200,NA,100,,,,300,1,Amigos/Familiares,Nao,,,Superou,4,7,5,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Masculino,Ensino superior incompleto,Solteiro (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1583,Bloco Despedida de Carnaval,14/02/2018 11:40,14/02/2018 11:45,0:05:18,27,Brasil,Minas Gerais,Brumadinho,NA,NA,NA,NA,NA,NA,NA,NA,6,500,NA,300,NA,200,,,,500,1,Amigos/Familiares,Nao,,,Atendeu plenamente,9,6,6,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Feminino,Ensino superior completo,Solteiro (a),"de 6 a 7 salarios (R$ 5623,00 – R$ 6678,00)"
Visitantes,1584,Bloco Despedida de Carnaval,14/02/2018 11:45,14/02/2018 11:53,0:08:25,20,Brasil,Minas Gerais,Uberlandia,NA,NA,Sim,30,Casa de Amigos/Parentes,onibus rodoviario,Nao,Visitar amigos e parentes,1,,,5,4,,,,,,1,Amigos/Familiares,Nao,,,Superou,1,3,8,8,Sim,,Sim,Nao,Nao,Nao,Sim,Nao,Nao,Nao,Nao,Skol,,Feminino,Ensino superior incompleto,Solteiro (a),Nao sabe
Morador,1585,Bloco Despedida de Carnaval,14/02/2018 11:53,14/02/2018 11:58,0:04:59,23,Brasil,Minas Gerais,Belo Horizonte,Nao respondeu,Nao respondeu,NA,NA,NA,NA,NA,NA,3,80,NA,80,NA,,,,,80,1,Internet (site),Sim,Melhorou,,Superou,5,7,8,8,Sim,,Sim,Nao,Nao,Sim,NA,NA,NA,NA,NA,Skol,Uber,Feminino,Ensino superior incompleto,Solteiro (a),"Ate um salario minimo (R$ 954,00 )"
Morador,1586,MONOBLOCO,14/02/2018 15:32,14/02/2018 15:40,0:07:17,24,Brasil,Minas Gerais,Belo Horizonte,Camargos,Noroeste,NA,NA,NA,NA,NA,NA,5,360,NA,300,NA,40,20,,,360,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Superou,6,9,8,8,Sim,,Sim,Nao,Nao,Sim,NA,NA,NA,NA,NA,Skol,Skol,Masculino,Ensino superior completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1587,MONOBLOCO,14/02/2018 15:41,14/02/2018 15:46,0:04:40,25,Brasil,Minas Gerais,Belo Horizonte,Jardim America,Oeste,NA,NA,NA,NA,NA,NA,5,140,NA,80,NA,50,10,,,140,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Nao,,,Atendeu plenamente,5,3,6,6,Nao,Outro   segurança nos bairros,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Visitantes,1588,MONOBLOCO,14/02/2018 15:46,14/02/2018 15:51,0:04:14,20,Brasil,Minas Gerais,Governador Valadares,NA,NA,Sim,4,Casa de Amigos/Parentes,Trem,Sim,NA,6,550,,300,250,,,,,550,1,Amigos/Familiares,Nao,,,Superou,6,8,1,9,Sim,,Sim,Nao,Nao,Nao,Nao,Nao,Nao,Nao,Nao,Nao sabe,,Feminino,Ensino superior incompleto,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1589,MONOBLOCO,14/02/2018 15:52,14/02/2018 15:56,0:04:36,40,Brasil,Minas Gerais,Belo Horizonte,Planalto,Norte,NA,NA,NA,NA,NA,NA,3,240,NA,210,NA,30,,,,240,1,Outro,Sim,"Nem melhorou, nem piorou",,Superou,4,8,5,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino medio completo,Divorciado (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1590,MONOBLOCO,14/02/2018 16:03,14/02/2018 16:08,0:04:44,26,Brasil,Minas Gerais,Belo Horizonte,Madre Gertrudes,Oeste,NA,NA,NA,NA,NA,NA,1,160,NA,120,NA,40,,,,160,1,Outro,Sim,Melhorou,,Atendeu plenamente,1,7,9,9,Nao,Viagem,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,,Feminino,Ensino superior completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1591,MONOBLOCO,14/02/2018 16:09,14/02/2018 16:13,0:04:31,30,Brasil,Minas Gerais,Belo Horizonte,Ceu Azul,Pampulha,NA,NA,NA,NA,NA,NA,6,526,NA,400,NA,120,6,,,526,1,Outro,Sim,Melhorou,,Superou,4,6,7,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Masculino,Ensino medio completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Visitantes,1592,MONOBLOCO,14/02/2018 16:13,14/02/2018 16:20,0:06:06,16,Brasil,Minas Gerais,Divinopolis,NA,NA,Sim,4,Casa de Amigos/Parentes,Carro,Sim,NA,6,620,,500,120,,,,,620,1,Amigos/Familiares,Nao,,,Superou,2,5,7,7,Sim,,Sim,Nao,Nao,Nao,Sim,Nao,Nao,Nao,Nao,Nao sabe,,Masculino,Ensino medio completo,Solteiro (a),"de 6 a 7 salarios (R$ 5623,00 – R$ 6678,00)"
Morador,1593,MONOBLOCO,14/02/2018 16:26,14/02/2018 16:30,0:04:30,37,Brasil,Minas Gerais,Belo Horizonte,Santa Monica,Pampulha,NA,NA,NA,NA,NA,NA,2,190,NA,100,NA,40,50,,,190,1,Outro,Sim,Melhorou,,Atendeu em parte,2,8,10,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,,Feminino,Ensino superior incompleto,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1594,MONOBLOCO,14/02/2018 16:31,14/02/2018 16:35,0:03:55,20,Brasil,Minas Gerais,Belo Horizonte,Santa Cruz,Nordeste,NA,NA,NA,NA,NA,NA,4,295,NA,120,NA,75,100,,,295,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,"Nem melhorou, nem piorou",,Atendeu plenamente,5,7,5,3,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Feminino,Ensino medio completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1595,MONOBLOCO,14/02/2018 16:36,14/02/2018 16:39,0:03:44,27,Brasil,Minas Gerais,Belo Horizonte,Minascaixa,Venda Nova,NA,NA,NA,NA,NA,NA,3,280,NA,250,NA,30,,,,280,1,Amigos/Familiares,Nao,,,Superou,10,10,10,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Masculino,Ensino medio completo,Solteiro (a),"de 4 a 5 salarios (R$ 3749,00 – R$ 4770,00)"
Morador,1596,MONOBLOCO,14/02/2018 16:42,14/02/2018 16:46,0:04:03,52,Brasil,Minas Gerais,Belo Horizonte,Lagoa da Pampulha,Pampulha,NA,NA,NA,NA,NA,NA,1,3,NA,3,NA,,,,,3,1,Outro,Sim,Melhorou,,Superou,5,8,2,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Masculino,Ensino medio completo,Casado (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1597,MONOBLOCO,14/02/2018 16:54,14/02/2018 16:59,0:04:09,40,Brasil,Minas Gerais,Belo Horizonte,Barreiro,Barreiro,NA,NA,NA,NA,NA,NA,1,370,NA,300,NA,20,50,,,370,3,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Nao,,,Superou,8,10,8,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Masculino,Ensino superior completo,Solteiro (a),"de 6 a 7 salarios (R$ 5623,00 – R$ 6678,00)"
Morador,1598,MONOBLOCO,14/02/2018 17:00,14/02/2018 17:05,0:05:23,38,Brasil,Minas Gerais,Belo Horizonte,Floresta,Leste,NA,NA,NA,NA,NA,NA,5,230,NA,150,NA,80,,,,230,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Piorou,Organizaçao,Atendeu em parte,1,6,9,7,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Solteiro (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1599,MONOBLOCO,14/02/2018 17:07,14/02/2018 17:13,0:06:39,38,Brasil,Minas Gerais,Vespasiano,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,15,NA,10,,,,25,1,Amigos/Familiares,Nao,,,Superou,7,7,6,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Solteiro (a),"de 1 a 2 salarios (R$ 954,00 – R$ 1908,00)"
Visitantes,1600,MONOBLOCO,14/02/2018 17:23,14/02/2018 17:31,0:07:58,22,Brasil,Minas Gerais,Ipatinga,NA,NA,Sim,5,Casa de Amigos/Parentes,Carro,Sim,NA,6,350,,200,50,,100,,,350,1,Jornais/Revistas,Nao,,,Atendeu plenamente,10,8,8,9,Sim,,Sim,Nao,Nao,Nao,Sim,Nao,Nao,Nao,Nao,Prefeitura,Populaçao,Feminino,Ensino superior incompleto,Solteiro (a),"de 5 a 6 salarios (R$ 4686,00 – R$ 5724,00)"
Morador,1601,MONOBLOCO,14/02/2018 17:33,14/02/2018 17:39,0:06:03,50,Brasil,Minas Gerais,Belo Horizonte,Dom Bosco,Noroeste,NA,NA,NA,NA,NA,NA,1,95,NA,70,NA,20,5,,,95,1,Amigos/Familiares,Nao,,,Atendeu plenamente,5,5,8,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Populaçao,,Feminino,Ensino medio completo,Casado (a),"de 3 a 4 salarios (R$ 2812,00 – R$ 3816,00)"
Morador,1602,MONOBLOCO,14/02/2018 17:47,14/02/2018 17:51,0:04:07,27,Brasil,Minas Gerais,Belo Horizonte,Santa Amelia,Pampulha,NA,NA,NA,NA,NA,NA,6,400,NA,300,NA,100,,,,400,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Nao,,,Superou,6,8,5,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Feminino,Ensino superior completo,Solteiro (a),"de 5 a 6 salarios (R$ 4686,00 – R$ 5724,00)"
Morador,1603,MONOBLOCO,14/02/2018 17:52,14/02/2018 17:59,0:06:44,52,Brasil,Minas Gerais,Belo Horizonte,Dona Clara,Pampulha,NA,NA,NA,NA,NA,NA,5,330,NA,200,NA,50,80,,,330,2,Amigos/Familiares,Nao,,,Superou,7,9,9,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Masculino,Ensino superior completo,Casado (a),"Acima de 10 salarios (acima de R$ 9540,00)"
Morador,1604,MONOBLOCO,14/02/2018 18:10,14/02/2018 18:14,0:04:21,21,Brasil,Minas Gerais,Sabara,NA,NA,NA,NA,NA,NA,NA,NA,5,150,NA,100,NA,50,,,,150,1,Amigos/Familiares,Sim,Melhorou,,Superou,8,5,9,7,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,,Masculino,Ensino superior incompleto,Solteiro (a),"de 6 a 7 salarios (R$ 5623,00 – R$ 6678,00)"
Morador,1605,MONOBLOCO,14/02/2018 18:15,14/02/2018 18:21,0:05:24,26,Brasil,Minas Gerais,Belo Horizonte,Indaia,Pampulha,NA,NA,NA,NA,NA,NA,5,150,NA,100,NA,50,,,,150,1,Outro,Sim,Melhorou,,Superou,6,7,7,8,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Nao sabe,,Feminino,Ensino superior completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1606,MONOBLOCO,14/02/2018 18:23,14/02/2018 18:28,0:05:06,19,Brasil,Minas Gerais,Belo Horizonte,Venda Nova,Venda Nova,NA,NA,NA,NA,NA,NA,4,62,NA,30,NA,32,,,,62,1,Outro,Sim,Melhorou,,Atendeu plenamente,1,9,8,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Skol,Ambev,Feminino,Ensino superior completo,Solteiro (a),"de 1 a 2 salarios (R$ 954,00 – R$ 1908,00)"
Morador,1607,MONOBLOCO,14/02/2018 18:30,14/02/2018 18:34,0:04:16,34,Brasil,Minas Gerais,Belo Horizonte,Nazare,Nordeste,NA,NA,NA,NA,NA,NA,1,130,NA,100,NA,15,15,,,130,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Superou,3,10,1,7,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Populaçao,,Feminino,Ensino medio completo,Solteiro (a),"de 1 a 2 salarios (R$ 954,00 – R$ 1908,00)"
Morador,1608,MONOBLOCO,14/02/2018 18:42,14/02/2018 18:47,0:04:36,26,Brasil,Minas Gerais,Belo Horizonte,Ipiranga,Nordeste,NA,NA,NA,NA,NA,NA,6,334,NA,300,NA,34,,,,334,1,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,,Superou,8,10,8,10,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Prefeitura,Skol,Masculino,Ensino medio completo,Solteiro (a),"de 2 a 3 salarios (R$ 1875,00 – R$ 2862,00)"
Morador,1609,MONOBLOCO,14/02/2018 18:49,14/02/2018 18:53,0:04:23,19,Brasil,Minas Gerais,Belo Horizonte,Planalto,Norte,NA,NA,NA,NA,NA,NA,6,190,NA,150,NA,40,,,,190,1,Amigos/Familiares,Sim,"Nem melhorou, nem piorou",,Nao satisfez/decepcionou,5,8,6,9,Sim,,Sim,Nao,Nao,Nao,NA,NA,NA,NA,NA,Uber,Skol,Masculino,Ensino superior incompleto,Solteiro (a),"de 9 a 10 salarios (R$ 8434,00 – R$ 9540,00)"
